subjID,targetWord,age,sex,dist,t2_correct,site
id0001,chor,5.68104038329911,m,semantic,1,lpz
id0001,rucola,5.68104038329911,m,other,0,lpz
id0001,gazelle,5.68104038329911,m,other,1,lpz
id0001,nelke,5.68104038329911,m,other,1,lpz
id0001,cello,5.68104038329911,m,other,1,lpz
id0002,chor,6.453114305270363,m,semantic,1,lpz
id0002,rucola,6.453114305270363,m,semantic,1,lpz
id0002,nelke,6.453114305270363,m,semantic,1,lpz
id0003,rucola,6.529774127310062,m,semantic,0,lpz
id0003,cello,6.529774127310062,m,other,0,lpz
id0004,chor,5.686516084873374,f,semantic,1,lpz
id0004,ruine,5.686516084873374,f,semantic,1,lpz
id0004,kajak,5.686516084873374,f,other,1,lpz
id0004,nelke,5.686516084873374,f,semantic,1,lpz
id0004,cello,5.686516084873374,f,semantic,0,lpz
id0005,chor,3.030800821355236,m,other,0,lpz
id0005,rucola,3.030800821355236,m,semantic,0,lpz
id0005,palme,3.030800821355236,m,semantic,1,lpz
id0005,gazelle,3.030800821355236,m,semantic,0,lpz
id0005,pfifferling,3.030800821355236,m,semantic,0,lpz
id0005,nelke,3.030800821355236,m,other,0,lpz
id0005,ventilator,3.030800821355236,m,other,1,lpz
id0005,labyrinth,3.030800821355236,m,other,0,lpz
id0005,ozean,3.030800821355236,m,other,0,lpz
id0005,hummer,3.030800821355236,m,semantic,1,lpz
id0005,cello,3.030800821355236,m,other,1,lpz
id0005,kajak,3.030800821355236,m,other,0,lpz
id0005,flunder,3.030800821355236,m,semantic,0,lpz
id0006,ruine,5.4428473648186175,m,semantic,1,lpz
id0006,chor,5.4428473648186175,m,semantic,0,lpz
id0006,rucola,5.4428473648186175,m,semantic,0,lpz
id0006,gazelle,5.4428473648186175,m,other,1,lpz
id0006,orchidee,5.4428473648186175,m,semantic,1,lpz
id0006,nelke,5.4428473648186175,m,other,0,lpz
id0006,hummer,5.4428473648186175,m,semantic,1,lpz
id0006,cello,5.4428473648186175,m,other,0,lpz
id0006,kajak,5.4428473648186175,m,semantic,0,lpz
id0006,flunder,5.4428473648186175,m,semantic,0,lpz
id0006,zucchini,5.4428473648186175,m,semantic,1,lpz
id0007,chor,3.5455167693360714,m,other,0,lpz
id0007,rucola,3.5455167693360714,m,semantic,1,lpz
id0007,gazelle,3.5455167693360714,m,semantic,1,lpz
id0007,pfifferling,3.5455167693360714,m,other,0,lpz
id0007,orchidee,3.5455167693360714,m,semantic,1,lpz
id0007,nelke,3.5455167693360714,m,other,0,lpz
id0007,labyrinth,3.5455167693360714,m,other,0,lpz
id0007,cello,3.5455167693360714,m,other,0,lpz
id0007,kajak,3.5455167693360714,m,other,0,lpz
id0007,flunder,3.5455167693360714,m,other,1,lpz
id0008,rucola,5.546885694729637,f,other,0,lpz
id0008,gazelle,5.546885694729637,f,other,1,lpz
id0008,pfifferling,5.546885694729637,f,other,1,lpz
id0008,orchidee,5.546885694729637,f,other,1,lpz
id0008,nelke,5.546885694729637,f,other,0,lpz
id0008,hummer,5.546885694729637,f,other,1,lpz
id0008,cello,5.546885694729637,f,other,1,lpz
id0008,kajak,5.546885694729637,f,other,0,lpz
id0008,flunder,5.546885694729637,f,semantic,1,lpz
id0008,zucchini,5.546885694729637,f,other,1,lpz
id0009,gazelle,6.86652977412731,m,other,0,lpz
id0009,orchidee,6.86652977412731,m,semantic,0,lpz
id0009,nelke,6.86652977412731,m,semantic,0,lpz
id0010,chor,5.232032854209446,f,semantic,1,lpz
id0010,rucola,5.232032854209446,f,semantic,1,lpz
id0010,gazelle,5.232032854209446,f,other,1,lpz
id0010,nelke,5.232032854209446,f,semantic,0,lpz
id0010,ozean,5.232032854209446,f,other,1,lpz
id0010,cello,5.232032854209446,f,other,1,lpz
id0010,kajak,5.232032854209446,f,other,1,lpz
id0012,nelke,6.611909650924025,m,semantic,1,lpz
id0013,chor,5.136208076659822,f,semantic,0,lpz
id0013,rucola,5.136208076659822,f,other,0,lpz
id0013,gazelle,5.136208076659822,f,other,1,lpz
id0013,ruine,5.136208076659822,f,semantic,0,lpz
id0013,kajak,5.136208076659822,f,other,0,lpz
id0013,hummer,5.136208076659822,f,other,0,lpz
id0013,nelke,5.136208076659822,f,semantic,0,lpz
id0014,rucola,5.122518822724161,f,other,0,lpz
id0014,pfifferling,5.122518822724161,f,other,1,lpz
id0015,chor,3.676933607118412,m,other,0,lpz
id0015,rucola,3.676933607118412,m,semantic,1,lpz
id0015,palme,3.676933607118412,m,other,0,lpz
id0015,ozean,3.676933607118412,m,semantic,1,lpz
id0015,gazelle,3.676933607118412,m,other,0,lpz
id0015,labyrinth,3.676933607118412,m,other,0,lpz
id0015,orchidee,3.676933607118412,m,other,0,lpz
id0015,kajak,3.676933607118412,m,other,0,lpz
id0015,hummer,3.676933607118412,m,other,0,lpz
id0015,nelke,3.676933607118412,m,other,1,lpz
id0016,kajak,6.562628336755647,f,other,1,lpz
id0017,ruine,3.5592060232717317,m,other,1,lpz
id0017,chor,3.5592060232717317,m,other,0,lpz
id0017,ananas,3.5592060232717317,m,semantic,1,lpz
id0017,rucola,3.5592060232717317,m,semantic,0,lpz
id0017,palme,3.5592060232717317,m,other,1,lpz
id0017,pfifferling,3.5592060232717317,m,other,1,lpz
id0017,orchidee,3.5592060232717317,m,other,0,lpz
id0017,nelke,3.5592060232717317,m,semantic,0,lpz
id0017,ventilator,3.5592060232717317,m,semantic,1,lpz
id0017,labyrinth,3.5592060232717317,m,other,1,lpz
id0017,cello,3.5592060232717317,m,other,0,lpz
id0018,ruine,6.694045174537988,f,semantic,1,lpz
id0018,chor,6.694045174537988,f,semantic,1,lpz
id0018,rucola,6.694045174537988,f,semantic,1,lpz
id0018,gazelle,6.694045174537988,f,other,0,lpz
id0018,pfifferling,6.694045174537988,f,other,0,lpz
id0018,orchidee,6.694045174537988,f,semantic,1,lpz
id0018,nelke,6.694045174537988,f,semantic,1,lpz
id0018,hummer,6.694045174537988,f,semantic,1,lpz
id0018,kajak,6.694045174537988,f,other,1,lpz
id0018,flunder,6.694045174537988,f,other,0,lpz
id0019,chor,3.3867214236824092,m,other,1,lpz
id0019,rucola,3.3867214236824092,m,other,1,lpz
id0019,palme,3.3867214236824092,m,other,1,lpz
id0019,ozean,3.3867214236824092,m,other,1,lpz
id0019,gazelle,3.3867214236824092,m,other,1,lpz
id0019,orchidee,3.3867214236824092,m,other,1,lpz
id0019,nelke,3.3867214236824092,m,other,1,lpz
id0019,flunder,3.3867214236824092,m,other,0,lpz
id0019,cello,3.3867214236824092,m,semantic,0,lpz
id0020,chor,6.5571526351813825,f,semantic,1,lpz
id0020,rucola,6.5571526351813825,f,other,0,lpz
id0020,kajak,6.5571526351813825,f,other,0,lpz
id0020,nelke,6.5571526351813825,f,semantic,0,lpz
id0021,ruine,5.374401095140315,m,semantic,1,lpz
id0021,chor,5.374401095140315,m,other,0,lpz
id0021,rucola,5.374401095140315,m,semantic,0,lpz
id0021,pfifferling,5.374401095140315,m,other,1,lpz
id0021,nelke,5.374401095140315,m,semantic,0,lpz
id0021,cello,5.374401095140315,m,other,1,lpz
id0021,flunder,5.374401095140315,m,other,1,lpz
id0022,chor,6.5188227241615335,m,semantic,1,lpz
id0022,rucola,6.5188227241615335,m,semantic,0,lpz
id0022,nelke,6.5188227241615335,m,semantic,0,lpz
id0022,flunder,6.5188227241615335,m,other,0,lpz
id0023,ventilator,3.29637234770705,m,semantic,1,lpz
id0023,ozean,3.29637234770705,m,other,1,lpz
id0023,gazelle,3.29637234770705,m,other,0,lpz
id0023,pfifferling,3.29637234770705,m,semantic,0,lpz
id0023,labyrinth,3.29637234770705,m,other,1,lpz
id0023,orchidee,3.29637234770705,m,semantic,0,lpz
id0023,zucchini,3.29637234770705,m,semantic,1,lpz
id0023,kajak,3.29637234770705,m,semantic,0,lpz
id0023,hummer,3.29637234770705,m,other,1,lpz
id0023,nelke,3.29637234770705,m,semantic,0,lpz
id0023,cello,3.29637234770705,m,semantic,0,lpz
id0024,chor,5.639972621492129,m,semantic,0,lpz
id0024,rucola,5.639972621492129,m,other,0,lpz
id0024,flunder,5.639972621492129,m,other,0,lpz
id0024,cello,5.639972621492129,m,semantic,0,lpz
id0025,chor,6.97056810403833,f,semantic,1,lpz
id0025,rucola,6.97056810403833,f,other,0,lpz
id0025,nelke,6.97056810403833,f,semantic,0,lpz
id0025,cello,6.97056810403833,f,other,0,lpz
id0025,kajak,6.97056810403833,f,other,1,lpz
id0025,flunder,6.97056810403833,f,other,1,lpz
id0026,chor,5.817932922655715,m,semantic,0,lpz
id0026,gazelle,5.817932922655715,m,other,0,lpz
id0026,nelke,5.817932922655715,m,semantic,0,lpz
id0026,cello,5.817932922655715,m,semantic,0,lpz
id0026,flunder,5.817932922655715,m,other,1,lpz
id0027,elch,3.8576317590691303,m,semantic,1,lpz
id0027,ozean,3.8576317590691303,m,semantic,1,lpz
id0027,ruine,3.8576317590691303,m,other,1,lpz
id0027,orchidee,3.8576317590691303,m,semantic,1,lpz
id0027,nelke,3.8576317590691303,m,semantic,0,lpz
id0027,cello,3.8576317590691303,m,other,0,lpz
id0028,chor,6.778918548939083,f,semantic,1,lpz
id0028,ventilator,6.778918548939083,f,semantic,1,lpz
id0028,gazelle,6.778918548939083,f,other,1,lpz
id0028,pfifferling,6.778918548939083,f,other,0,lpz
id0028,ruine,6.778918548939083,f,semantic,1,lpz
id0028,kajak,6.778918548939083,f,semantic,0,lpz
id0028,flunder,6.778918548939083,f,other,0,lpz
id0028,cello,6.778918548939083,f,semantic,1,lpz
id0029,chor,3.7371663244353184,f,other,0,lpz
id0029,rucola,3.7371663244353184,f,other,0,lpz
id0029,ozean,3.7371663244353184,f,semantic,1,lpz
id0029,kajak,3.7371663244353184,f,other,0,lpz
id0029,nelke,3.7371663244353184,f,other,1,lpz
id0029,cello,3.7371663244353184,f,semantic,0,lpz
id0030,rucola,6.677618069815195,m,semantic,1,lpz
id0030,nelke,6.677618069815195,m,semantic,1,lpz
id0030,cello,6.677618069815195,m,semantic,0,lpz
id0031,rucola,4.284736481861739,m,semantic,0,lpz
id0031,gazelle,4.284736481861739,m,other,1,lpz
id0031,pfifferling,4.284736481861739,m,other,1,lpz
id0031,labyrinth,4.284736481861739,m,semantic,1,lpz
id0031,hummer,4.284736481861739,m,other,1,lpz
id0031,cello,4.284736481861739,m,semantic,0,lpz
id0033,chor,6.9897330595482545,m,semantic,0,lpz
id0033,rucola,6.9897330595482545,m,other,0,lpz
id0033,gazelle,6.9897330595482545,m,other,0,lpz
id0033,pfifferling,6.9897330595482545,m,other,0,lpz
id0033,orchidee,6.9897330595482545,m,other,1,lpz
id0033,kajak,6.9897330595482545,m,semantic,1,lpz
id0033,cello,6.9897330595482545,m,other,0,lpz
id0034,chor,3.2224503764544834,f,semantic,1,lpz
id0034,rucola,3.2224503764544834,f,other,0,lpz
id0034,ozean,3.2224503764544834,f,other,0,lpz
id0034,gazelle,3.2224503764544834,f,other,1,lpz
id0034,pfifferling,3.2224503764544834,f,semantic,0,lpz
id0034,ruine,3.2224503764544834,f,other,1,lpz
id0034,labyrinth,3.2224503764544834,f,other,1,lpz
id0034,orchidee,3.2224503764544834,f,other,0,lpz
id0034,kajak,3.2224503764544834,f,semantic,0,lpz
id0034,hummer,3.2224503764544834,f,semantic,1,lpz
id0034,nelke,3.2224503764544834,f,other,1,lpz
id0034,flunder,3.2224503764544834,f,semantic,1,lpz
id0035,rucola,4.542094455852156,m,other,0,lpz
id0035,gazelle,4.542094455852156,m,other,1,lpz
id0035,ruine,4.542094455852156,m,semantic,1,lpz
id0036,ruine,4.024640657084189,m,other,1,lpz
id0036,chor,4.024640657084189,m,other,1,lpz
id0036,orchidee,4.024640657084189,m,semantic,0,lpz
id0036,labyrinth,4.024640657084189,m,semantic,1,lpz
id0036,cello,4.024640657084189,m,semantic,0,lpz
id0037,chor,5.177275838466803,f,semantic,1,lpz
id0037,pfifferling,5.177275838466803,f,other,1,lpz
id0037,nelke,5.177275838466803,f,semantic,1,lpz
id0037,flunder,5.177275838466803,f,semantic,0,lpz
id0037,cello,5.177275838466803,f,semantic,0,lpz
id0038,chor,4.068446269678303,m,other,1,lpz
id0038,rucola,4.068446269678303,m,other,0,lpz
id0038,ozean,4.068446269678303,m,other,0,lpz
id0038,pfifferling,4.068446269678303,m,semantic,0,lpz
id0038,ruine,4.068446269678303,m,other,1,lpz
id0038,orchidee,4.068446269678303,m,semantic,0,lpz
id0038,kajak,4.068446269678303,m,other,0,lpz
id0038,hummer,4.068446269678303,m,other,0,lpz
id0038,nelke,4.068446269678303,m,other,0,lpz
id0038,flunder,4.068446269678303,m,other,0,lpz
id0038,cello,4.068446269678303,m,semantic,1,lpz
id0039,chor,5.0513347022587265,f,semantic,1,lpz
id0039,rucola,5.0513347022587265,f,semantic,1,lpz
id0039,gazelle,5.0513347022587265,f,other,0,lpz
id0039,pfifferling,5.0513347022587265,f,other,1,lpz
id0039,orchidee,5.0513347022587265,f,semantic,0,lpz
id0039,hummer,5.0513347022587265,f,semantic,1,lpz
id0039,nelke,5.0513347022587265,f,other,1,lpz
id0039,flunder,5.0513347022587265,f,other,0,lpz
id0039,cello,5.0513347022587265,f,semantic,1,lpz
id0040,chor,3.893223819301848,m,semantic,0,lpz
id0040,ananas,3.893223819301848,m,semantic,1,lpz
id0040,elch,3.893223819301848,m,other,1,lpz
id0040,rucola,3.893223819301848,m,other,0,lpz
id0040,gazelle,3.893223819301848,m,other,1,lpz
id0040,pfifferling,3.893223819301848,m,other,1,lpz
id0040,nelke,3.893223819301848,m,other,0,lpz
id0040,hummer,3.893223819301848,m,semantic,1,lpz
id0040,cello,3.893223819301848,m,semantic,0,lpz
id0040,kajak,3.893223819301848,m,other,1,lpz
id0040,flunder,3.893223819301848,m,semantic,0,lpz
id0041,rucola,6.425735797399041,f,semantic,0,lpz
id0042,hummer,6.872005475701574,m,other,1,lpz
id0042,cello,6.872005475701574,m,semantic,0,lpz
id0042,kajak,6.872005475701574,m,other,1,lpz
id0042,flunder,6.872005475701574,m,other,0,lpz
id0043,chor,5.489390828199863,f,semantic,0,lpz
id0043,flunder,5.489390828199863,f,semantic,1,lpz
id0044,elch,4.517453798767967,f,semantic,1,lpz
id0044,rucola,4.517453798767967,f,semantic,0,lpz
id0044,orchidee,4.517453798767967,f,other,1,lpz
id0044,kajak,4.517453798767967,f,other,1,lpz
id0044,hummer,4.517453798767967,f,other,1,lpz
id0044,nelke,4.517453798767967,f,other,0,lpz
id0044,flunder,4.517453798767967,f,other,0,lpz
id0045,chor,5.555099247091033,m,semantic,0,lpz
id0045,rucola,5.555099247091033,m,other,0,lpz
id0045,gazelle,5.555099247091033,m,other,1,lpz
id0045,pfifferling,5.555099247091033,m,other,0,lpz
id0045,orchidee,5.555099247091033,m,other,1,lpz
id0045,nelke,5.555099247091033,m,other,1,lpz
id0045,hummer,5.555099247091033,m,other,0,lpz
id0045,kajak,5.555099247091033,m,other,0,lpz
id0045,flunder,5.555099247091033,m,semantic,1,lpz
id0046,rucola,4.569472963723477,f,other,0,lpz
id0046,gazelle,4.569472963723477,f,other,0,lpz
id0046,nelke,4.569472963723477,f,other,0,lpz
id0046,hummer,4.569472963723477,f,other,0,lpz
id0046,cello,4.569472963723477,f,other,0,lpz
id0046,kajak,4.569472963723477,f,other,1,lpz
id0047,rucola,4.988364134154689,f,other,0,lpz
id0047,kajak,4.988364134154689,f,other,0,lpz
id0047,flunder,4.988364134154689,f,other,1,lpz
id0047,cello,4.988364134154689,f,other,0,lpz
id0049,chor,4.301163586584531,m,other,0,lpz
id0049,rucola,4.301163586584531,m,other,0,lpz
id0049,gazelle,4.301163586584531,m,other,0,lpz
id0049,pfifferling,4.301163586584531,m,other,1,lpz
id0049,nelke,4.301163586584531,m,other,1,lpz
id0049,labyrinth,4.301163586584531,m,other,0,lpz
id0049,cello,4.301163586584531,m,other,0,lpz
id0049,kajak,4.301163586584531,m,other,0,lpz
id0050,rucola,6.469541409993155,m,other,1,lpz
id0050,gazelle,6.469541409993155,m,other,1,lpz
id0050,nelke,6.469541409993155,m,semantic,0,lpz
id0050,flunder,6.469541409993155,m,other,1,lpz
id0051,rucola,6.663928815879535,m,semantic,1,lpz
id0051,nelke,6.663928815879535,m,semantic,0,lpz
id0051,hummer,6.663928815879535,m,semantic,1,lpz
id0052,nelke,6.203969883641341,f,semantic,0,lpz
id0052,cello,6.203969883641341,f,semantic,1,lpz
id0052,kajak,6.203969883641341,f,other,1,lpz
id0053,chor,4.432580424366872,m,other,0,lpz
id0053,rucola,4.432580424366872,m,other,0,lpz
id0053,orchidee,4.432580424366872,m,other,0,lpz
id0053,zucchini,4.432580424366872,m,semantic,1,lpz
id0053,hummer,4.432580424366872,m,other,1,lpz
id0053,flunder,4.432580424366872,m,other,1,lpz
id0053,cello,4.432580424366872,m,other,0,lpz
id0054,rucola,4.698151950718686,f,semantic,1,lpz
id0054,gazelle,4.698151950718686,f,other,1,lpz
id0054,pfifferling,4.698151950718686,f,other,0,lpz
id0054,zucchini,4.698151950718686,f,semantic,1,lpz
id0054,flunder,4.698151950718686,f,other,0,lpz
id0054,cello,4.698151950718686,f,semantic,0,lpz
id0055,ruine,3.1731690622861053,f,other,1,lpz
id0055,chor,3.1731690622861053,f,other,0,lpz
id0055,palme,3.1731690622861053,f,semantic,1,lpz
id0055,pfifferling,3.1731690622861053,f,other,1,lpz
id0055,nelke,3.1731690622861053,f,semantic,1,lpz
id0055,labyrinth,3.1731690622861053,f,other,1,lpz
id0055,cello,3.1731690622861053,f,semantic,0,lpz
id0055,kajak,3.1731690622861053,f,other,0,lpz
id0056,kajak,5.776865160848733,f,other,1,lpz
id0056,nelke,5.776865160848733,f,semantic,0,lpz
id0056,flunder,5.776865160848733,f,other,0,lpz
id0057,chor,4.870636550308008,f,other,0,lpz
id0057,pfifferling,4.870636550308008,f,other,0,lpz
id0057,kajak,4.870636550308008,f,other,0,lpz
id0057,nelke,4.870636550308008,f,other,0,lpz
id0057,cello,4.870636550308008,f,semantic,0,lpz
id0058,chor,5.382614647501711,m,semantic,0,lpz
id0058,rucola,5.382614647501711,m,other,0,lpz
id0058,gazelle,5.382614647501711,m,other,0,lpz
id0058,orchidee,5.382614647501711,m,semantic,1,lpz
id0058,zucchini,5.382614647501711,m,semantic,1,lpz
id0058,kajak,5.382614647501711,m,other,1,lpz
id0059,chor,6.436687200547571,f,semantic,1,lpz
id0059,rucola,6.436687200547571,f,semantic,0,lpz
id0059,gazelle,6.436687200547571,f,other,1,lpz
id0059,hummer,6.436687200547571,f,other,1,lpz
id0059,nelke,6.436687200547571,f,semantic,0,lpz
id0059,flunder,6.436687200547571,f,other,0,lpz
id0059,cello,6.436687200547571,f,semantic,0,lpz
id0060,rucola,6.507871321013004,m,other,0,lpz
id0060,kajak,6.507871321013004,m,other,0,lpz
id0060,nelke,6.507871321013004,m,other,0,lpz
id0060,cello,6.507871321013004,m,semantic,0,lpz
id0061,chor,4.629705681040384,f,semantic,1,lpz
id0061,kajak,4.629705681040384,f,other,1,lpz
id0062,chor,6.52703627652293,m,semantic,1,lpz
id0062,rucola,6.52703627652293,m,semantic,1,lpz
id0062,nelke,6.52703627652293,m,semantic,1,lpz
id0063,chor,4.561259411362081,m,semantic,0,lpz
id0063,rucola,4.561259411362081,m,other,0,lpz
id0063,gazelle,4.561259411362081,m,other,1,lpz
id0063,pfifferling,4.561259411362081,m,other,0,lpz
id0063,labyrinth,4.561259411362081,m,semantic,1,lpz
id0063,kajak,4.561259411362081,m,other,1,lpz
id0063,flunder,4.561259411362081,m,other,1,lpz
id0063,cello,4.561259411362081,m,semantic,0,lpz
id0064,chor,4.676249144421629,m,semantic,0,lpz
id0064,rucola,4.676249144421629,m,semantic,1,lpz
id0064,gazelle,4.676249144421629,m,semantic,1,lpz
id0064,ruine,4.676249144421629,m,semantic,1,lpz
id0064,orchidee,4.676249144421629,m,other,0,lpz
id0064,nelke,4.676249144421629,m,other,1,lpz
id0064,cello,4.676249144421629,m,other,1,lpz
id0065,rucola,4.731006160164271,f,semantic,0,lpz
id0065,pfifferling,4.731006160164271,f,semantic,1,lpz
id0065,nelke,4.731006160164271,f,semantic,0,lpz
id0065,ventilator,4.731006160164271,f,semantic,1,lpz
id0065,hummer,4.731006160164271,f,other,0,lpz
id0065,flunder,4.731006160164271,f,other,0,lpz
id0065,zucchini,4.731006160164271,f,semantic,1,lpz
id0066,chor,4.462696783025325,f,semantic,0,lpz
id0066,rucola,4.462696783025325,f,semantic,0,lpz
id0066,nelke,4.462696783025325,f,semantic,0,lpz
id0066,kajak,4.462696783025325,f,other,0,lpz
id0066,flunder,4.462696783025325,f,other,0,lpz
id0067,ruine,6.713210130047912,f,semantic,1,lpz
id0067,chor,6.713210130047912,f,semantic,1,lpz
id0068,chor,3.263518138261465,m,other,1,lpz
id0068,elch,3.263518138261465,m,other,0,lpz
